cct,nombre,turno,nivel,subnivel,detalle,matricula,docentes,p_de_apoyo,calle,numero,entre_calle,y_calle,colonia,municipio,localidad,ambito,zona_esc,sector,latitud,longitud
26ETV0016D,TELESECUNDARIA 16,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,40,2,0,CALLE GENERAL FELIPE ANGELES,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,CAJEME,TESOPOBAMPO,RURAL,905,1,27.422222,-109.813611
26ETV0017C,TELESECUNDARIA 17,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,16,0,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,QUIRIEGO,TEPAHUI,RURAL,905,1,27.396111,-109.182222
26ETV0018B,TELESECUNDARIA 18,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,48,2,0,CALLE 3,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,CAJEME,MORA VILLALOBOS (CAMPO 29),RURAL,906,1,27.510833,-110.055556
26ETV0019A,TELESECUNDARIA 19,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,126,7,2,NINGUNO NINGUNO,0,CALLE VICENTE GUERRERO,CALLE VICENTE GUERRERO,NINGUNO,CAJEME,CUAUHTEMOC (CAMPO CINCO),URBANO,906,1,27.429619,-110.019157
26ETV0021P,TELESECUNDARIA 21,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,21,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,BACUM,ATOTONILCO,RURAL,906,1,27.306667,-110.171389
26ETV0023N,TELESECUNDARIA 23,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,12,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ALAMOS,EL TABELO (SAN JOSE DEL TABELO),RURAL,916,1,27.163333,-108.955278
26ETV0024M,TELESECUNDARIA 24,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,14,0,0,CALLE CARLOS A. RIVERO,0,CALLE FRANCISCO I. MADERO,CALLE FRANCISCO I. MADERO,NINGUNO,ALAMOS,LA QUINTERA,RURAL,901,1,26.751667,-108.722222
26ETV0025L,TELESECUNDARIA 25,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,102,7,2,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,NAVOJOA,GUADALUPE DE JUAREZ,RURAL,905,1,27.360833,-109.723056
26ETV0026K,TELESECUNDARIA 26,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,40,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ALAMOS,EL MOCUZARIT (CONICARIT),RURAL,916,1,27.215,-109.096667
26ETV0028I,TELESECUNDARIA 28,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,50,3,0,CALLE JOSEFINA CRUZ,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,EMPALME,CRUZ DE PIEDRA,RURAL,922,2,27.950833,-110.675833
26ETV0031W,TELESECUNDARIA 31,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,12,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ALAMOS,LA ADUANA,RURAL,916,1,27.0375,-109.010556
26ETV0032V,TELESECUNDARIA 32,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,17,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ALAMOS,EL MAQUIPO,RURAL,901,1,26.724167,-108.716389
26ETV0036R,TELESECUNDARIA 36,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,75,5,1,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,NAVOJOA,SANTA MARIA DEL BUARAJE,RURAL,905,1,27.301389,-109.8
26ETV0037Q,TELESECUNDARIA 37,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,137,6,1,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,NAVOJOA,NACHUQUIS (SAN ANTONIO NACHUQUIS),RURAL,914,1,27.081111,-109.543611
26ETV0039O,TELESECUNDARIA 39,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,40,2,0,CALLE CARLOS LOPEZ ARIAS,0,NINGUNO NINGUNO,NINGUNO NINGUNO,YUCURIBAMPO,CAJEME,YUCURIBAMPO,RURAL,905,1,27.417651,-109.837099
26ETV0041C,TELESECUNDARIA 41,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,107,8,2,CALLE PEDRO SOQUI URIAS,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,CAJEME,ESTACION CORRAL,RURAL,907,1,27.628889,-109.966111
26ETV0043A,TELESECUNDARIA 43,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,28,2,0,CALLE PRESA OVIACHIC,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,CAJEME,BUENAVISTA,RURAL,907,1,27.8,-109.903611
26ETV0045Z,TELESECUNDARIA 45,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,24,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ALAMOS,TAPIZUELAS,RURAL,901,1,26.667543,-108.864988
26ETV0048W,TELESECUNDARIA 48,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,17,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,SOYOPA,TONICHI,RURAL,912,2,28.596944,-109.566111
26ETV0050K,TELESECUNDARIA 50,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,17,1,0,CALLE HIDALGO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,SOYOPA,REBEICO,RURAL,918,2,28.886389,-109.747778
26ETV0052I,TELESECUNDARIA 52,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,69,3,2,CALLE ANTONIO SALGADO,0,CALLE CONRADO FLORES,CALLE CONRADO FLORES,SUAQUI GRANDE CENTRO,SUAQUI GRANDE,SUAQUI GRANDE,URBANO,912,2,28.391092,-109.887921
26ETV0053H,TELESECUNDARIA 53,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,41,1,0,CALLE FRANCISCO I. MADERO,0,CALLE EL DIQUE,CALLE EL DIQUE,NINGUNO,SARIC,SARIC,URBANO,915,3,31.102895,-111.382748
26ETV0054G,TELESECUNDARIA 54,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,71,3,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,SARIC,SASABE,RURAL,915,3,31.471944,-111.544167
26ETV0055F,RAUL RIVERA COTA,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,55,2,0,CALLE DIANA LAURA RIOJAS,100,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,SANTA CRUZ,SANTA CRUZ,URBANO,913,3,31.237559,-110.596229
26ETV0056E,TELESECUNDARIA 56,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,39,2,0,NINGUNO NINGUNO,0,CALLE JACINTO LOPEZ,CALLE JACINTO LOPEZ,NINGUNO,SANTA CRUZ,MIGUEL HIDALGO (SAN LAZARO),RURAL,913,3,31.145556,-110.641389
26ETV0057D,TELESECUNDARIA 57,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,81,3,2,AVENIDA ZARAGOZA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,SANTA ANA,ESTACION LLANO,RURAL,913,3,30.361667,-111.104444
26ETV0060R,TELESECUNDARIA 60,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,28,2,0,CALLE VICTORIA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,SAN MIGUEL DE HORCASITAS,SAN MIGUEL DE HORCASITAS,URBANO,909,2,29.484385,-110.726202
26ETV0061Q,TELESECUNDARIA 61,MATUTINO Y VESPERTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,396,26,7,CALLE REFORMA AGRARIA,0,CALLE NUÑEZ,CALLE NUÑEZ,NINGUNO,SAN MIGUEL DE HORCASITAS,PESQUEIRA,URBANO,909,2,29.379594,-110.903487
26ETV0062P,TELESECUNDARIA 62,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,97,8,2,CALLE JESUS GARCIA CORONA,0,CALLE REVOLUCION,CALLE REVOLUCION,NINGUNO,OPODEPE,QUEROBABI,RURAL,913,3,30.051389,-111.024167
26ETV0063O,TELESECUNDARIA 63,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,72,4,0,CALLE CARRETERA INTERNACIONAL,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,NOGALES,CIBUTA,RURAL,913,3,31.061667,-110.898333
26ETV0064N,OLGA HAYDEE FLORES VELASQUEZ,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,40,0,0,NINGUNO NINGUNO,0,CALLE LUIS DONALDO COLOSIO,CALLE LUIS DONALDO COLOSIO,NINGUNO,MAGDALENA,SAN IGNACIO,RURAL,913,3,30.695,-110.921944
26ETV0066L,TELESECUNDARIA 66,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,36,2,0,CALLE CARRETERA FEDERAL LIBRE NUMERO 16 TRAMO TECORIPA - LA BARRANCA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,"COLORADA, LA",TECORIPA,RURAL,912,2,28.624167,-109.953611
26ETV0068J,TELESECUNDARIA 68,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,23,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,"COLORADA, LA",LA COLORADA,URBANO,912,2,28.805969,-110.578159
26ETV0071X,PROF. ALBERTO GUTIERREZ,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,61,2,2,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,MESA DEL SERI,RURAL,909,2,29.11,-110.836111
26ETV0072W,MARIA TERESA HINOJOSA DE OCHOA,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,176,9,3,CALLE SALAMANCA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,LA VICTORIA,RURAL,909,2,29.122222,-110.889167
26ETV0073V,TELESECUNDARIA 73,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,23,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,LA PEAÑA NUEVA,RURAL,920,2,28.690278,-111.349722
26ETV0074U,FRANCISCO GALAVIZ GOMEZ,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,264,12,2,CALLE JESUS GARCIA MORALES,74,CALLE AVIACION,CALLE AVIACION,NINGUNO,HERMOSILLO,HERMOSILLO,URBANO,909,2,29.0897,-111.046201
26ETV0076S,TELESECUNDARIA 76,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,47,3,0,CALLE SONORA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,DIVISADEROS,DIVISADEROS,URBANO,911,3,29.611579,-109.471534
26ETV0077R,TELESECUNDARIA 77,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,98,8,2,CALLE JUAREZ,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,CUMPAS,OJO DE AGUA,RURAL,911,3,30.032778,-109.788889
26ETV0078Q,TELESECUNDARIA 78,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,53,3,2,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,CUMPAS,LOS HOYOS,RURAL,911,3,30.124444,-109.782222
26ETV0079P,TELESECUNDARIA 79,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,13,1,1,CALLE BENITO JUAREZ,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,CUMPAS,JECORI,RURAL,911,3,29.936667,-109.736111
26ETV0081D,TELESECUNDARIA 81,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,48,3,0,CALLE LUIS DONALDO COLOSIO MURRIETA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,CUCURPE CENTRO,CUCURPE,CUCURPE,URBANO,913,3,30.331787,-110.704642
26ETV0086Z,TELESECUNDARIA 86,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,66,3,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,BACOACHI CENTRO,BACOACHI,BACOACHI,URBANO,910,3,30.632327,-109.963546
26ETV0088X,TELESECUNDARIA 88,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,37,2,0,CALLE JACOBO SEDELMAYER,0,CALLE SIN REFERENCIA,CALLE SIN REFERENCIA,NINGUNO,ATIL,ATIL,URBANO,915,3,30.842552,-111.593201
26ETV0090L,TELESECUNDARIA 90,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,5,0,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ARIZPE,BACANUCHI,RURAL,910,3,30.604722,-110.236389
26ETV0092J,TELESECUNDARIA 92,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,128,5,2,CALLE NOGALES,0,NINGUNO NINGUNO,NINGUNO NINGUNO,ACONCHI CENTRO,ACONCHI,ACONCHI,URBANO,910,3,29.82822,-110.222795
26ETV0093I,TELESECUNDARIA 93,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,12,0,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,YECORA,SANTA ROSA (SANTA ROSA DE LIMA),RURAL,919,1,28.473056,-109.106111
26ETV0095G,TELESECUNDARIA 95,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,20,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ROSARIO,NURI,RURAL,919,1,28.115561,-109.328921
26ETV0096F,TELESECUNDARIA 96,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,16,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ROSARIO,CEDROS,RURAL,907,1,27.761389,-109.29
26ETV0097E,TELESECUNDARIA 97,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,55,3,1,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,NAVOJOA,SINAHUISA,RURAL,902,1,26.911111,-109.437222
26ETV0098D,TELESECUNDARIA 98,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,57,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,NAVOJOA,EL SANEAL,RURAL,914,1,26.910556,-109.391111
26ETV0099C,TELESECUNDARIA 99,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,86,5,2,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,EMILIANO ZAPATA UNO,RURAL,902,1,26.427222,-109.031667
26ETV0103Z,TELESECUNDARIA 103,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,326,18,4,AVENIDA OBREGON,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,NAVOJOA,ROSALES,RURAL,914,1,27.131944,-109.436944
26ETV0110I,TELESECUNDARIA 110,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,171,10,2,CALLE T. DE BASILIO,1050,CALLE HUATABAMPO,CALLE HUATABAMPO,NINGUNO,NAVOJOA,PUEBLO MAYO,URBANO,914,1,27.206036,-109.553484
26ETV0111H,TELESECUNDARIA 111,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,25,3,0,NINGUNO NINGUNO,0,CALLE SIN REFERENCIA,CALLE SIN REFERENCIA,NINGUNO,HUATABAMPO,EL CARO,RURAL,903,1,26.868611,-109.713056
26ETV0112G,TELESECUNDARIA 112,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,45,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,SAHUARAL DE OTERO (SAHUARAL DE ABAJO),RURAL,903,1,26.885,-109.732778
26ETV0113F,TELESECUNDARIA 113,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,105,8,2,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,POZO DULCE,RURAL,903,1,26.845,-109.75
26ETV0114E,TELESECUNDARIA 114,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,25,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ALAMOS,GEROCOA CHICO (GEROCOA),RURAL,901,1,26.801191,-108.895447
26ETV0116C,TELESECUNDARIA 116,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,32,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,LUIS ECHEVERRIA ZUNO,RURAL,903,1,26.781111,-109.520833
26ETV0120P,TELESECUNDARIA 120,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,79,7,2,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,LAS BOCAS,RURAL,902,1,26.581389,-109.328056
26ETV0121O,TELESECUNDARIA 121,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,118,8,2,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,AGIABAMPO UNO,RURAL,902,1,26.366389,-109.145556
26ETV0122N,TELESECUNDARIA 122,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,15,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,SAN IGNACIO RIO MUERTO,SINGAPUR,RURAL,906,1,27.4425,-110.234167
26ETV0123M,TELESECUNDARIA 123,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,49,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,GUAYMAS,EL SAHUARAL,RURAL,908,2,28.313333,-111.221944
26ETV0124L,TELESECUNDARIA 124,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,101,7,2,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,GUAYMAS,SAN JOSE DE GUAYMAS,RURAL,908,2,27.983056,-110.886111
26ETV0125K,TELESECUNDARIA 125,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,56,3,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,GUAYMAS,ORTIZ,RURAL,908,2,28.286944,-110.714167
26ETV0126J,TELESECUNDARIA 126,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,81,5,0,CALLE BENITO JUAREZ,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,GUAYMAS,FRANCISCO MARQUEZ,RURAL,922,2,28.1598,-110.587104
26ETV0127I,TELESECUNDARIA 127,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,25,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ETCHOJOA,CAMPO LEON,RURAL,914,1,27.003333,-109.583889
26ETV0128H,TELESECUNDARIA 128,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,98,8,2,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,BENITO JUAREZ,PAREDONCITO,RURAL,904,1,27.056944,-109.912778
26ETV0129G,TELESECUNDARIA 129,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,59,3,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ETCHOJOA,JITONHUECA,RURAL,904,1,27.061667,-109.605
26ETV0130W,TELESECUNDARIA 130,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,334,18,4,CALLE LAZARO CARDENAS DEL RIO,0,CALLE SONORA,CALLE SONORA,NINGUNO,ETCHOJOA,BUAYSIACOBE,URBANO,904,1,27.061376,-109.683955
26ETV0131V,TELESECUNDARIA 131,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,17,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ALAMOS,EL CHINO (SAN ANTONIO DE LOS CHINOS),RURAL,902,1,26.57,-108.975556
26ETV0132U,TELESECUNDARIA 132,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,44,3,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ETCHOJOA,SEBAMPO,RURAL,903,1,26.878889,-109.570278
26ETV0134S,TELESECUNDARIA 134,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,113,8,2,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ETCHOJOA,LA BOCANA,RURAL,903,1,26.886667,-109.669167
26ETV0135R,TELESECUNDARIA 135,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,48,3,0,CALLE MARIA MORELOS,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,BENITO JUAREZ,AGUA BLANCA,RURAL,904,1,27.115,-109.731667
26ETV0137P,TELESECUNDARIA 137,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,36,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,EMPALME,MAYTORENA,RURAL,908,2,28.071389,-110.747222
26ETV0138O,TELESECUNDARIA 138,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,86,4,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,EMPALME,ANTONIO ROSALES,RURAL,922,2,28.079444,-110.611389
26ETV0139N,TELESECUNDARIA 139,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,49,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,EMPALME,SAN FERNANDO DE GUAYMAS,RURAL,922,2,27.97,-110.710833
26ETV0141B,SIGIFREDO VALENZUELA PORTILLO,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,101,7,2,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,CAJEME,LOMA DE GUAMUCHIL,RURAL,907,1,27.609722,-109.986667
26ETV0143Z,TELESECUNDARIA 143,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,37,2,1,CALLE FRANCISCO ACUÑA,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,CAJEME,LOS HORNOS,RURAL,907,1,27.713611,-109.903333
26ETV0145Y,TELESECUNDARIA 145,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,53,3,0,CALLE VICENTE GUERRERO,0,CALLE FRANCISCO VILLA,CALLE FRANCISCO VILLA,NINGUNO,CAJEME,FRANCISCO VILLA,RURAL,905,1,27.372253,-109.812322
26ETV0146X,TELESECUNDARIA 146,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,123,8,2,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,BACUM,LOMA DE BACUM,RURAL,907,1,27.5875,-110.085278
26ETV0148V,TELESECUNDARIA 148,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,22,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,BACUM,INDEPENDENCIA (CAMPO 104),RURAL,906,1,27.360556,-110.161111
26ETV0149U,TELESECUNDARIA 149,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,22,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,BACUM,VILLA GUADALUPE,RURAL,906,1,27.211111,-110.131111
26ETV0152H,TELESECUNDARIA 152,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,14,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ALAMOS,TOJIBAMPO,RURAL,901,1,26.822222,-108.971944
26ETV0153G,TELESECUNDARIA 153,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,22,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ARIZPE,SINOQUIPE,RURAL,910,3,30.156667,-110.244722
26ETV0154F,TELESECUNDARIA 154,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,11,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,MAGDALENA,GUTIERREZ (LA CEBOLLA),RURAL,913,3,30.758056,-111.144722
26ETV0155E,TELESECUNDARIA 155,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,16,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ALAMOS,EL CHINAL,RURAL,901,1,26.681389,-108.701667
26ETV0156D,TELESECUNDARIA 156,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,103,8,2,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,NAVOJOA,EL SIVIRAL (JIGICA),RURAL,914,1,27.102222,-109.500833
26ETV0157C,TELESECUNDARIA 157,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,5,1,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,ETCHOJOA,LAS MAYAS (COLONIA AGRICOLA BASCONCOBE),RURAL,904,1,26.984722,-109.817778
26ETV0158B,TELESECUNDARIA 158,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,44,3,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HUATABAMPO,YAVARITOS,RURAL,902,1,26.778056,-109.372778
26ETV0159A,TELESECUNDARIA 159,MATUTINO,BÁSICA,SECUNDARIA ,TELESECUNDARIA,78,2,0,NINGUNO NINGUNO,0,NINGUNO NINGUNO,NINGUNO NINGUNO,NINGUNO,HERMOSILLO,LA YUTA,RURAL,920,2,29.091111,-111.732778
